index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
134,1280,1280,0,3878.5605,120.0451,4.0000,233.0000,22.8110,2544422,0.9662
135,1280,1280,0,2303.8967,103.8850,17.0000,231.0000,20.3194,2451262,0.8629
136,1280,1280,0,3781.9529,107.1312,8.0000,243.0000,23.3406,2479148,0.9363
137,1280,1280,0,555.0582,10.2120,2.0000,226.0000,15.6244,1740196,0.9825
138,1280,1280,0,1159.8995,42.6791,4.0000,196.0000,11.5703,2529680,0.9600
139,1280,1280,0,1134.9775,49.0761,12.0000,202.0000,12.5130,2451054,0.8879
140,1280,1280,0,2301.4854,40.4546,12.0000,189.0000,15.0122,2612590,0.8806
141,1280,1280,0,1960.3311,58.1817,32.0000,254.0000,14.3392,2581822,0.7762
142,1280,1280,0,692.4846,20.1458,0.0000,220.0000,34.9595,711554,1.0000
143,1280,1280,0,1591.7944,59.2105,0.0000,254.0000,17.8859,2605088,1.0000
144,1280,1280,0,592.1104,62.5172,25.0000,144.0000,12.6155,2458632,0.7041
145,1280,1280,0,2913.2285,57.3515,7.0000,235.0000,23.6126,2706894,0.9421
146,1280,1280,0,2297.8203,60.9418,11.0000,254.0000,26.7385,2680158,0.9170
147,1280,1280,0,2533.4534,58.6932,4.0000,254.0000,27.2369,2696628,0.9690
148,1280,1280,0,3115.5444,56.0993,1.0000,217.0000,26.3499,2769980,0.9908
149,1280,1280,0,2858.2996,56.8720,2.0000,249.0000,23.7250,2684036,0.9841
150,1280,1280,0,3783.8108,56.5675,7.0000,254.0000,24.5601,2723326,0.9464
151,1280,1280,0,3559.6113,41.4296,3.0000,184.0000,18.9615,2837270,0.9679
152,1280,1280,0,3877.7791,59.6215,4.0000,254.0000,24.1367,2746390,0.9690
153,1280,1280,0,4928.2178,69.5857,1.0000,182.0000,26.4501,2604910,0.9891
154,1280,1280,0,7171.3657,59.0463,3.0000,184.0000,31.1008,2656524,0.9679
155,1280,1280,0,8083.3789,63.2900,2.0000,189.0000,32.6133,2619086,0.9791
156,1280,1280,0,3641.2310,36.0479,3.0000,186.0000,21.7891,2491508,0.9683
157,1280,1280,0,4966.8154,38.9437,2.0000,210.0000,21.6317,2536984,0.9811
158,1280,1280,0,9415.8457,69.8159,2.0000,238.0000,28.4679,2578042,0.9833
159,1280,1280,0,2407.2817,67.1095,6.0000,222.0000,19.2204,2567902,0.9474
160,1280,1280,0,10743.3691,66.9359,6.0000,243.0000,30.1559,2550346,0.9518
161,1280,1280,0,5762.8687,61.6132,5.0000,231.0000,22.8751,2565316,0.9576
162,1280,1280,0,5406.6968,46.6924,1.0000,225.0000,26.7647,2528506,0.9912
163,1280,1280,0,4771.7700,51.5273,0.0000,229.0000,25.6251,2581306,1.0000
164,1280,1280,0,7394.0288,66.7763,5.0000,228.0000,24.2362,2611066,0.9571
165,1280,1280,0,936.9726,65.9872,12.0000,254.0000,19.4325,2434726,0.9098
166,1280,1280,0,1073.7999,68.9849,17.0000,243.0000,21.1833,2517808,0.8692
167,1280,1280,0,950.6406,61.6250,14.0000,146.0000,23.6448,2543578,0.8250
168,1280,1280,0,1268.0430,52.6708,0.0000,247.0000,23.0270,2570302,1.0000
169,1280,1280,0,1594.9927,60.1104,17.0000,185.0000,24.1508,2567202,0.8317
170,1280,1280,0,1136.2473,69.4858,28.0000,254.0000,19.5692,2381954,0.8014
171,1280,1280,0,3569.9270,66.3516,0.0000,254.0000,31.2669,2351094,1.0000
172,1280,1280,0,6214.2515,128.1238,0.0000,232.0000,39.3398,2423626,1.0000
173,1280,1280,0,5080.2803,69.9472,8.0000,160.0000,20.1548,2553430,0.9048
174,1280,1280,0,13538.7178,113.0322,10.0000,248.0000,30.8578,2640492,0.9225
175,1280,1280,0,2855.6929,105.1144,22.0000,199.0000,16.2152,2005820,0.8009
176,1280,1280,0,1039.7526,60.7157,0.0000,229.0000,42.3162,1839334,1.0000
177,1280,1280,0,1780.4738,61.4103,0.0000,254.0000,44.2938,1876696,1.0000
178,1280,1280,0,155.0345,10.0496,3.0000,202.0000,4.2002,1954492,0.9707
179,1280,1280,0,3030.8469,64.6880,0.0000,254.0000,47.5725,1940146,1.0000
180,1280,1280,0,1067.2295,22.8338,5.0000,218.0000,27.5847,2194220,0.9552
181,1280,1280,0,6186.6875,68.8084,8.0000,239.0000,27.4758,2814482,0.9352
182,1280,1280,0,3126.4536,61.2698,6.0000,229.0000,17.9347,2702652,0.9489
183,1280,1280,0,1039.0616,42.0981,0.0000,244.0000,45.0684,1321088,1.0000
184,1280,1280,0,1931.6580,29.1996,0.0000,254.0000,30.5184,1408942,1.0000
185,1280,1280,0,133.3809,16.2022,2.0000,235.0000,18.9127,2141000,0.9831
186,1280,1280,0,1161.8787,22.9536,10.0000,254.0000,27.4900,2209502,0.9242
187,1280,1280,0,1573.7858,26.3255,9.0000,253.0000,27.7780,2287824,0.9313
188,1280,1280,0,3036.8516,151.3984,5.0000,255.0000,20.0180,2450102,0.9615
189,1280,1280,0,3229.9597,126.7364,9.0000,242.0000,25.6134,2496900,0.9283
190,1280,1280,0,3615.2727,108.2740,18.0000,254.0000,20.8659,2444114,0.8676
191,1280,1280,0,4322.7480,130.7414,3.0000,212.0000,23.5566,2580784,0.9721
192,1280,1280,0,1851.4967,151.7934,0.0000,239.0000,49.6918,2217374,1.0000
193,1280,1280,0,2229.5725,153.9345,0.0000,243.0000,50.0730,2263634,1.0000
194,1280,1280,0,1871.1711,161.8878,0.0000,247.0000,52.5128,2229694,1.0000
195,1280,1280,0,1582.1050,145.6305,0.0000,215.0000,47.4103,2218704,1.0000
196,1280,1280,0,3486.9370,115.1857,0.0000,196.0000,41.8129,2362990,1.0000
197,1280,1280,0,413.8665,14.1588,4.0000,232.0000,12.4903,1902160,0.9661
198,1280,1280,0,423.3072,28.8360,0.0000,244.0000,34.4880,1080040,1.0000
199,1280,1280,0,2097.9446,39.1278,5.0000,230.0000,46.3241,2182832,0.9574
200,1280,1280,0,4518.5112,67.0473,5.0000,255.0000,25.6556,2567026,0.9615
201,1280,1280,0,1795.1769,58.1019,2.0000,250.0000,51.9015,2163660,0.9841
202,1280,1280,0,223.0750,11.2693,0.0000,212.0000,30.1348,411950,1.0000
203,1280,1280,0,1670.9402,79.3686,46.0000,254.0000,13.8991,2534600,0.6933
204,1280,1280,0,2812.1440,80.2650,45.0000,254.0000,17.5235,2578510,0.6990
205,1280,1280,0,202.7410,10.6489,0.0000,175.0000,28.3862,413160,1.0000
206,1280,1280,0,988.6863,85.6486,13.0000,254.0000,10.1395,2455648,0.9026
207,1280,1280,0,1518.8872,44.4264,12.0000,254.0000,13.6001,2383808,0.9098
208,1280,1280,0,980.9232,38.3826,5.0000,222.0000,12.8234,2262424,0.9559
209,1280,1280,0,1135.6891,30.0940,2.0000,253.0000,13.0255,2323220,0.9843
210,1280,1280,0,1089.4371,34.8420,3.0000,253.0000,11.9562,2409552,0.9766
211,1280,1280,0,1403.4956,43.7457,13.0000,244.0000,12.1055,2384956,0.8988
212,1280,1280,0,78.4795,17.4436,2.0000,253.0000,31.1099,2109378,0.9843
213,1280,1280,0,158.5167,57.4963,1.0000,255.0000,70.8750,2228838,0.9922
214,1280,1280,0,79.9297,17.0808,2.0000,250.0000,23.1418,2060688,0.9841
215,1280,1280,0,168.4291,14.9400,2.0000,253.0000,22.7354,2086936,0.9843
216,1280,1280,0,148.5117,20.9777,2.0000,252.0000,36.9414,2060558,0.9843
217,1280,1280,0,109.7999,36.1109,0.0000,255.0000,57.3273,2034500,1.0000
218,1280,1280,0,2748.2534,53.4430,13.0000,221.0000,20.4009,2653246,0.8889
219,1280,1280,0,3107.5693,50.1460,11.0000,235.0000,19.4624,2695356,0.9106
220,1280,1280,0,2038.8574,49.9390,18.0000,196.0000,17.6578,2625528,0.8318
221,1280,1280,0,3201.7971,45.6617,4.0000,253.0000,24.2984,2706596,0.9689
222,1280,1280,0,3969.8538,50.0632,3.0000,245.0000,21.3628,2719838,0.9758
223,1280,1280,0,1182.3329,34.9350,9.0000,167.0000,11.3093,2515210,0.8977
224,1280,1280,0,954.4080,30.1569,2.0000,208.0000,13.9656,2502280,0.9810
225,1280,1280,0,968.6422,25.9136,1.0000,148.0000,10.6019,2496912,0.9866
226,1280,1280,0,1397.2474,27.0457,3.0000,254.0000,11.2870,2526616,0.9767
227,1280,1280,0,1028.0057,30.4216,5.0000,151.0000,10.6226,2485988,0.9359
228,1280,1280,0,204.6675,51.2458,7.0000,251.0000,55.2006,2030242,0.9457
229,1280,1280,0,184.6241,12.6317,7.0000,255.0000,6.6316,1739098,0.9466
230,1280,1280,0,721.3992,22.4372,6.0000,212.0000,24.8369,1950148,0.9450
231,1280,1280,0,2153.2769,36.1670,0.0000,255.0000,28.7537,2178212,1.0000
232,1280,1280,0,302.1844,36.2817,5.0000,213.0000,40.9847,1964608,0.9541
233,1280,1280,0,5500.8286,54.4843,4.0000,255.0000,32.0125,2717760,0.9691
234,1280,1280,0,3158.4727,76.7572,1.0000,255.0000,17.1471,2756182,0.9922
235,1280,1280,0,192.5865,45.8096,2.0000,248.0000,52.2119,1997772,0.9840
236,1280,1280,0,755.2060,56.0237,2.0000,250.0000,53.9197,2121296,0.9841
237,1280,1280,0,191.2573,32.0315,1.0000,246.0000,39.7464,1952022,0.9919
238,1280,1280,0,113.4791,19.1535,5.0000,187.0000,15.3711,1950040,0.9479
239,1280,1280,0,3577.4727,126.3633,15.0000,229.0000,20.1251,2517398,0.8770
240,1280,1280,0,2348.9153,82.0756,12.0000,230.0000,22.3909,2558548,0.9008
241,1280,1280,0,2147.8088,88.0847,6.0000,158.0000,14.3971,2555614,0.9268
242,1280,1280,0,7699.6665,114.9091,8.0000,221.0000,26.5478,2653194,0.9301
243,1280,1280,0,4182.7231,103.1419,45.0000,242.0000,22.2029,2499708,0.6864
244,1280,1280,0,4879.8906,103.3568,7.0000,200.0000,22.6992,2642296,0.9324
245,1280,1280,0,4114.1699,99.0737,5.0000,227.0000,21.3172,2619384,0.9569
246,1280,1280,0,3520.6858,86.6746,0.0000,250.0000,50.5657,2092506,1.0000
247,1280,1280,0,5447.5991,128.4022,12.0000,245.0000,25.4115,2578978,0.9066
248,1280,1280,0,5022.2275,116.8045,3.0000,222.0000,23.2478,2611314,0.9733
249,1280,1280,0,3459.8279,119.8085,4.0000,207.0000,20.0890,2552644,0.9621
250,1280,1280,0,3718.2625,110.9006,0.0000,245.0000,62.4018,2056468,1.0000
251,1280,1280,0,3513.4910,142.8180,34.0000,232.0000,23.9615,2536314,0.7444
252,1280,1280,0,2498.0505,125.7284,43.0000,221.0000,17.4320,2473074,0.6742
253,1280,1280,0,2435.8354,36.1940,14.0000,164.0000,21.1055,2386214,0.8427
254,1280,1280,0,2882.8979,47.4721,1.0000,183.0000,20.2108,2685726,0.9891
255,1280,1280,0,50.4985,15.5960,6.0000,173.0000,3.3566,1469770,0.9330
256,1280,1280,0,2389.6069,41.8505,4.0000,213.0000,42.2446,2416952,0.9631
257,1280,1280,0,1600.7394,36.9521,0.0000,232.0000,57.1865,898038,1.0000
258,1280,1280,0,6478.5854,126.8148,18.0000,255.0000,30.5930,2590856,0.8681
259,1280,1280,0,5137.3408,111.1313,11.0000,241.0000,25.1920,2545190,0.9127
260,1280,1280,0,5250.0942,146.7492,7.0000,249.0000,28.4166,2544958,0.9453
261,1280,1280,0,3461.5430,82.2563,0.0000,255.0000,66.8618,1715408,1.0000
262,1280,1280,0,4978.9204,98.9400,0.0000,235.0000,80.2915,1698272,1.0000
263,1280,1280,0,1708.6810,90.7996,0.0000,245.0000,72.0030,1601526,1.0000
264,1280,1280,0,3703.0625,35.3493,2.0000,255.0000,22.2924,2742116,0.9844
265,1280,1280,0,2408.6985,46.4373,1.0000,254.0000,22.2788,2667304,0.9922
266,1280,1280,0,2508.7991,32.1819,2.0000,217.0000,23.6174,2519310,0.9817
267,1280,1280,0,3090.8105,37.8177,7.0000,187.0000,20.2994,2657790,0.9278
268,1280,1280,0,2360.0110,27.6127,2.0000,194.0000,16.1256,2617676,0.9796
269,1280,1280,0,201.2967,48.0401,2.0000,250.0000,59.7503,2186036,0.9841
270,1280,1280,0,203.6199,23.5097,6.0000,213.0000,23.1065,2088876,0.9452
271,1280,1280,0,714.3726,19.4783,4.0000,190.0000,22.6668,2189168,0.9588
272,1280,1280,0,1510.7136,34.2007,12.0000,204.0000,31.2461,2372910,0.8889
273,1280,1280,0,131.7836,26.3202,0.0000,246.0000,37.8523,1024770,1.0000
274,1280,1280,0,4289.3657,41.3060,6.0000,230.0000,19.2217,2699150,0.9492
275,1280,1280,0,2814.3625,41.4461,0.0000,235.0000,19.6558,2699862,1.0000
276,1280,1280,0,1993.6683,29.2619,2.0000,254.0000,24.1320,2459056,0.9844
277,1280,1280,0,1220.3344,79.1732,43.0000,222.0000,22.6236,2445240,0.6755
278,1280,1280,0,829.9155,34.1879,2.0000,254.0000,32.0897,2273254,0.9844
279,1280,1280,0,1883.3896,42.9338,1.0000,254.0000,34.2939,2391700,0.9922
280,1280,1280,0,1593.5846,84.1386,1.0000,255.0000,30.8492,2445326,0.9922
281,1280,1280,0,1611.2883,83.5769,22.0000,254.0000,24.6138,2441298,0.8406
282,1280,1280,0,1530.1588,34.9677,4.0000,253.0000,28.3531,2376058,0.9689
283,1280,1280,0,1727.0892,109.5204,0.0000,232.0000,46.6847,2182190,1.0000
284,1280,1280,0,1000.5909,79.7710,0.0000,215.0000,36.3762,2067612,1.0000
285,1280,1280,0,201.2859,10.4573,2.0000,213.0000,7.1817,2031922,0.9814
286,1280,1280,0,3534.6655,84.6061,0.0000,245.0000,65.7831,1825572,1.0000
287,1280,1280,0,4729.2026,84.5262,0.0000,236.0000,62.7119,1852918,1.0000
288,1280,1280,0,1762.4597,59.3729,0.0000,255.0000,43.5787,1810504,1.0000
289,1280,1280,0,981.9775,85.8681,0.0000,204.0000,61.1696,1720320,1.0000
290,1280,1280,0,2545.0706,67.2805,3.0000,185.0000,22.2082,2572016,0.9681
291,1280,1280,0,5176.8516,86.4933,5.0000,219.0000,23.2460,2674100,0.9554
292,1280,1280,0,1655.0928,94.1768,0.0000,230.0000,67.7626,1736050,1.0000
293,1280,1280,0,180.4795,10.1699,1.0000,218.0000,6.1023,1572320,0.9909
294,1280,1280,0,70.9937,16.1098,11.0000,193.0000,3.3738,1558608,0.8922
295,1280,1280,0,2219.8616,98.7589,20.0000,255.0000,19.0665,2573544,0.8545
296,1280,1280,0,3697.2849,70.5983,1.0000,254.0000,25.1236,2606246,0.9922
297,1280,1280,0,6059.7129,50.4963,0.0000,255.0000,32.6843,2618736,1.0000
298,1280,1280,0,1135.5811,71.3377,24.0000,254.0000,19.1093,2432314,0.8273
299,1280,1280,0,2118.5254,52.6885,1.0000,254.0000,19.3046,2589084,0.9922
300,1280,1280,0,2978.0701,53.6763,1.0000,255.0000,21.9235,2521844,0.9922
301,1280,1280,0,3296.9202,45.1657,13.0000,255.0000,22.8689,2680432,0.9030
302,1280,1280,0,1022.1750,61.3265,4.0000,250.0000,19.1052,2400510,0.9685
303,1280,1280,0,1953.8419,63.0420,0.0000,255.0000,22.1674,2449230,1.0000
304,1280,1280,0,2587.8132,66.2732,1.0000,254.0000,22.5856,2579632,0.9922
305,1280,1280,0,2411.2019,60.9151,2.0000,254.0000,28.9614,2487244,0.9844
306,1280,1280,0,1378.3840,50.1608,13.0000,253.0000,23.5604,2489030,0.9023
307,1280,1280,0,5841.8125,65.7028,4.0000,233.0000,25.6938,2627428,0.9662
308,1280,1280,0,1677.1221,69.0087,0.0000,199.0000,18.8257,2426536,1.0000
309,1280,1280,0,2809.8250,45.9557,0.0000,219.0000,16.7511,2635370,1.0000
310,1280,1280,0,5060.0156,62.3019,8.0000,172.0000,21.5793,2700656,0.9111
311,1280,1280,0,2590.2332,61.6778,5.0000,229.0000,17.2493,2477946,0.9573
