__id,component_id,sum,count,mean_distance,min_distance,max_distance
43,43,0.0000,0.0000,0.0000,0.0000,0.0000
44,44,0.0000,0.0000,0.0000,0.0000,0.0000
45,45,0.0000,0.0000,0.0000,0.0000,0.0000
46,46,0.0000,0.0000,0.0000,0.0000,0.0000
47,47,0.0000,0.0000,0.0000,0.0000,0.0000
48,48,0.0000,0.0000,0.0000,0.0000,0.0000
49,49,0.0000,0.0000,0.0000,0.0000,0.0000
50,50,0.0000,0.0000,0.0000,0.0000,0.0000
51,51,0.0000,0.0000,0.0000,0.0000,0.0000
52,52,0.0000,0.0000,0.0000,0.0000,0.0000
53,53,0.0000,0.0000,0.0000,0.0000,0.0000
54,54,0.0000,0.0000,0.0000,0.0000,0.0000
55,55,0.0000,0.0000,0.0000,0.0000,0.0000
56,56,0.0000,0.0000,0.0000,0.0000,0.0000
57,57,1.9635,2.0000,0.9817,0.9817,0.9817
58,57,1.9635,2.0000,0.9817,0.9817,0.9817
59,58,0.0000,0.0000,0.0000,0.0000,0.0000
60,59,0.0000,0.0000,0.0000,0.0000,0.0000
61,60,0.0000,0.0000,0.0000,0.0000,0.0000
62,61,0.0000,0.0000,0.0000,0.0000,0.0000
63,62,0.0000,0.0000,0.0000,0.0000,0.0000
64,63,0.0000,0.0000,0.0000,0.0000,0.0000
65,64,0.0000,0.0000,0.0000,0.0000,0.0000
66,65,0.0000,0.0000,0.0000,0.0000,0.0000
67,66,0.0000,0.0000,0.0000,0.0000,0.0000
68,67,0.0000,0.0000,0.0000,0.0000,0.0000
69,68,0.0000,0.0000,0.0000,0.0000,0.0000
70,69,0.0000,0.0000,0.0000,0.0000,0.0000
71,70,0.0000,0.0000,0.0000,0.0000,0.0000
72,71,0.0000,0.0000,0.0000,0.0000,0.0000
73,72,0.0000,0.0000,0.0000,0.0000,0.0000
74,73,0.0000,0.0000,0.0000,0.0000,0.0000
75,74,0.0000,0.0000,0.0000,0.0000,0.0000
76,75,0.0000,0.0000,0.0000,0.0000,0.0000
77,76,0.0000,0.0000,0.0000,0.0000,0.0000
78,77,0.0000,0.0000,0.0000,0.0000,0.0000
79,78,0.0000,0.0000,0.0000,0.0000,0.0000
80,79,0.0000,0.0000,0.0000,0.0000,0.0000
81,80,0.0000,0.0000,0.0000,0.0000,0.0000
82,81,0.0000,0.0000,0.0000,0.0000,0.0000
83,82,0.0000,0.0000,0.0000,0.0000,0.0000
84,83,0.0000,0.0000,0.0000,0.0000,0.0000
85,84,0.0000,0.0000,0.0000,0.0000,0.0000
86,85,0.0000,0.0000,0.0000,0.0000,0.0000
87,86,0.0000,0.0000,0.0000,0.0000,0.0000
88,87,0.0000,0.0000,0.0000,0.0000,0.0000
89,88,0.0000,0.0000,0.0000,0.0000,0.0000
90,89,0.0000,0.0000,0.0000,0.0000,0.0000
91,90,0.0000,0.0000,0.0000,0.0000,0.0000
92,91,0.0000,0.0000,0.0000,0.0000,0.0000
93,92,0.0000,0.0000,0.0000,0.0000,0.0000
94,93,0.0000,0.0000,0.0000,0.0000,0.0000
95,94,0.0000,0.0000,0.0000,0.0000,0.0000
96,95,0.0000,0.0000,0.0000,0.0000,0.0000
97,96,0.0000,0.0000,0.0000,0.0000,0.0000
98,97,0.0000,0.0000,0.0000,0.0000,0.0000
99,98,0.0000,0.0000,0.0000,0.0000,0.0000
100,99,0.0000,0.0000,0.0000,0.0000,0.0000
101,100,0.0000,0.0000,0.0000,0.0000,0.0000
102,101,0.0000,0.0000,0.0000,0.0000,0.0000
103,102,0.0000,0.0000,0.0000,0.0000,0.0000
104,103,0.0000,0.0000,0.0000,0.0000,0.0000
105,104,0.0000,0.0000,0.0000,0.0000,0.0000
106,105,0.0000,0.0000,0.0000,0.0000,0.0000
107,106,0.0000,0.0000,0.0000,0.0000,0.0000
108,107,0.0000,0.0000,0.0000,0.0000,0.0000
109,108,0.0000,0.0000,0.0000,0.0000,0.0000
110,109,0.0000,0.0000,0.0000,0.0000,0.0000
111,110,0.0000,0.0000,0.0000,0.0000,0.0000
112,111,0.0000,0.0000,0.0000,0.0000,0.0000
113,112,0.0000,0.0000,0.0000,0.0000,0.0000
114,113,0.0000,0.0000,0.0000,0.0000,0.0000
115,114,0.0000,0.0000,0.0000,0.0000,0.0000
116,115,0.0000,0.0000,0.0000,0.0000,0.0000
117,116,0.0000,0.0000,0.0000,0.0000,0.0000
118,117,0.0000,0.0000,0.0000,0.0000,0.0000
119,118,0.0000,0.0000,0.0000,0.0000,0.0000
120,119,0.0000,0.0000,0.0000,0.0000,0.0000
121,120,0.0000,0.0000,0.0000,0.0000,0.0000
122,121,0.0000,0.0000,0.0000,0.0000,0.0000
123,122,0.0000,0.0000,0.0000,0.0000,0.0000
124,123,0.0000,0.0000,0.0000,0.0000,0.0000
125,124,0.0000,0.0000,0.0000,0.0000,0.0000
126,125,0.0000,0.0000,0.0000,0.0000,0.0000
127,126,0.0000,0.0000,0.0000,0.0000,0.0000
128,127,0.0000,0.0000,0.0000,0.0000,0.0000
129,128,0.0000,0.0000,0.0000,0.0000,0.0000
130,129,0.0000,0.0000,0.0000,0.0000,0.0000
131,130,0.0000,0.0000,0.0000,0.0000,0.0000
132,131,0.0000,0.0000,0.0000,0.0000,0.0000
133,132,0.0000,0.0000,0.0000,0.0000,0.0000
134,133,0.0000,0.0000,0.0000,0.0000,0.0000
135,134,0.0000,0.0000,0.0000,0.0000,0.0000
136,135,0.0000,0.0000,0.0000,0.0000,0.0000
137,136,0.0000,0.0000,0.0000,0.0000,0.0000
138,137,0.0000,0.0000,0.0000,0.0000,0.0000
139,138,0.0000,0.0000,0.0000,0.0000,0.0000
140,139,0.0000,0.0000,0.0000,0.0000,0.0000
141,140,0.0000,0.0000,0.0000,0.0000,0.0000
142,141,0.0000,0.0000,0.0000,0.0000,0.0000
143,142,0.0000,0.0000,0.0000,0.0000,0.0000
144,143,0.0000,0.0000,0.0000,0.0000,0.0000
145,144,0.0000,0.0000,0.0000,0.0000,0.0000
146,145,0.0000,0.0000,0.0000,0.0000,0.0000
147,146,0.0000,0.0000,0.0000,0.0000,0.0000
148,147,0.0000,0.0000,0.0000,0.0000,0.0000
149,148,0.0000,0.0000,0.0000,0.0000,0.0000
150,149,0.0000,0.0000,0.0000,0.0000,0.0000
151,150,0.0000,0.0000,0.0000,0.0000,0.0000
152,151,0.0000,0.0000,0.0000,0.0000,0.0000
153,152,0.0000,0.0000,0.0000,0.0000,0.0000
154,153,0.0000,0.0000,0.0000,0.0000,0.0000
155,154,0.0000,0.0000,0.0000,0.0000,0.0000
156,155,0.0000,0.0000,0.0000,0.0000,0.0000
157,156,0.0000,0.0000,0.0000,0.0000,0.0000
158,157,0.0000,0.0000,0.0000,0.0000,0.0000
159,158,0.0000,0.0000,0.0000,0.0000,0.0000
160,159,1.9498,2.0000,0.9749,0.9749,0.9749
161,160,0.0000,0.0000,0.0000,0.0000,0.0000
162,161,0.0000,0.0000,0.0000,0.0000,0.0000
163,162,0.0000,0.0000,0.0000,0.0000,0.0000
164,163,0.0000,0.0000,0.0000,0.0000,0.0000
165,164,0.0000,0.0000,0.0000,0.0000,0.0000
166,165,0.0000,0.0000,0.0000,0.0000,0.0000
167,166,0.0000,0.0000,0.0000,0.0000,0.0000
168,167,0.0000,0.0000,0.0000,0.0000,0.0000
169,168,0.0000,0.0000,0.0000,0.0000,0.0000
170,169,0.0000,0.0000,0.0000,0.0000,0.0000
171,170,0.0000,0.0000,0.0000,0.0000,0.0000
172,171,0.0000,0.0000,0.0000,0.0000,0.0000
173,172,0.0000,0.0000,0.0000,0.0000,0.0000
174,173,0.0000,0.0000,0.0000,0.0000,0.0000
175,174,0.0000,0.0000,0.0000,0.0000,0.0000
176,175,0.0000,0.0000,0.0000,0.0000,0.0000
177,176,0.0000,0.0000,0.0000,0.0000,0.0000
178,177,0.0000,0.0000,0.0000,0.0000,0.0000
179,178,0.0000,0.0000,0.0000,0.0000,0.0000
180,179,0.0000,0.0000,0.0000,0.0000,0.0000
181,180,0.0000,0.0000,0.0000,0.0000,0.0000
182,181,0.0000,0.0000,0.0000,0.0000,0.0000
183,182,0.0000,0.0000,0.0000,0.0000,0.0000
184,183,0.0000,0.0000,0.0000,0.0000,0.0000
185,184,0.0000,0.0000,0.0000,0.0000,0.0000
186,185,0.0000,0.0000,0.0000,0.0000,0.0000
187,186,0.0000,0.0000,0.0000,0.0000,0.0000
188,187,0.0000,0.0000,0.0000,0.0000,0.0000
189,188,0.0000,0.0000,0.0000,0.0000,0.0000
190,189,0.0000,0.0000,0.0000,0.0000,0.0000
191,190,0.0000,0.0000,0.0000,0.0000,0.0000
192,191,0.0000,0.0000,0.0000,0.0000,0.0000
193,192,0.0000,0.0000,0.0000,0.0000,0.0000
194,193,0.0000,0.0000,0.0000,0.0000,0.0000
195,194,0.0000,0.0000,0.0000,0.0000,0.0000
196,195,0.0000,0.0000,0.0000,0.0000,0.0000
197,196,0.0000,0.0000,0.0000,0.0000,0.0000
198,197,0.0000,0.0000,0.0000,0.0000,0.0000
199,198,0.0000,0.0000,0.0000,0.0000,0.0000
200,199,0.0000,0.0000,0.0000,0.0000,0.0000
201,200,0.0000,0.0000,0.0000,0.0000,0.0000
202,201,1.9210,2.0000,0.9605,0.9605,0.9605
203,202,0.0000,0.0000,0.0000,0.0000,0.0000
204,203,0.0000,0.0000,0.0000,0.0000,0.0000
205,201,1.9210,2.0000,0.9605,0.9605,0.9605
206,204,0.0000,0.0000,0.0000,0.0000,0.0000
207,205,0.0000,0.0000,0.0000,0.0000,0.0000
208,206,0.0000,0.0000,0.0000,0.0000,0.0000
209,207,0.0000,0.0000,0.0000,0.0000,0.0000
210,208,0.0000,0.0000,0.0000,0.0000,0.0000
211,209,0.0000,0.0000,0.0000,0.0000,0.0000
212,210,0.0000,0.0000,0.0000,0.0000,0.0000
213,211,0.0000,0.0000,0.0000,0.0000,0.0000
214,212,0.0000,0.0000,0.0000,0.0000,0.0000
215,213,0.0000,0.0000,0.0000,0.0000,0.0000
216,214,0.0000,0.0000,0.0000,0.0000,0.0000
217,215,0.0000,0.0000,0.0000,0.0000,0.0000
218,216,0.0000,0.0000,0.0000,0.0000,0.0000
219,217,0.0000,0.0000,0.0000,0.0000,0.0000
220,218,0.0000,0.0000,0.0000,0.0000,0.0000
221,219,0.0000,0.0000,0.0000,0.0000,0.0000
222,220,0.0000,0.0000,0.0000,0.0000,0.0000
223,221,0.0000,0.0000,0.0000,0.0000,0.0000
224,222,0.0000,0.0000,0.0000,0.0000,0.0000
225,223,0.0000,0.0000,0.0000,0.0000,0.0000
226,224,0.0000,0.0000,0.0000,0.0000,0.0000
227,225,0.0000,0.0000,0.0000,0.0000,0.0000
228,226,0.0000,0.0000,0.0000,0.0000,0.0000
229,227,0.0000,0.0000,0.0000,0.0000,0.0000
230,228,0.0000,0.0000,0.0000,0.0000,0.0000
231,229,0.0000,0.0000,0.0000,0.0000,0.0000
232,230,0.0000,0.0000,0.0000,0.0000,0.0000
233,231,0.0000,0.0000,0.0000,0.0000,0.0000
234,232,0.0000,0.0000,0.0000,0.0000,0.0000
235,233,0.0000,0.0000,0.0000,0.0000,0.0000
236,234,0.0000,0.0000,0.0000,0.0000,0.0000
237,235,0.0000,0.0000,0.0000,0.0000,0.0000
238,236,0.0000,0.0000,0.0000,0.0000,0.0000
239,237,0.0000,0.0000,0.0000,0.0000,0.0000
240,238,0.0000,0.0000,0.0000,0.0000,0.0000
241,239,0.0000,0.0000,0.0000,0.0000,0.0000
242,240,0.0000,0.0000,0.0000,0.0000,0.0000
243,241,0.0000,0.0000,0.0000,0.0000,0.0000
244,242,0.0000,0.0000,0.0000,0.0000,0.0000
245,243,0.0000,0.0000,0.0000,0.0000,0.0000
246,244,0.0000,0.0000,0.0000,0.0000,0.0000
247,245,0.0000,0.0000,0.0000,0.0000,0.0000
248,246,0.0000,0.0000,0.0000,0.0000,0.0000
249,247,0.0000,0.0000,0.0000,0.0000,0.0000
250,248,0.0000,0.0000,0.0000,0.0000,0.0000
251,249,0.0000,0.0000,0.0000,0.0000,0.0000
252,250,0.0000,0.0000,0.0000,0.0000,0.0000
253,251,0.0000,0.0000,0.0000,0.0000,0.0000
254,252,0.0000,0.0000,0.0000,0.0000,0.0000
255,15,9.8240,10.0000,0.9824,0.9665,0.9908
256,253,0.0000,0.0000,0.0000,0.0000,0.0000
257,254,0.0000,0.0000,0.0000,0.0000,0.0000
258,255,0.0000,0.0000,0.0000,0.0000,0.0000
259,256,0.0000,0.0000,0.0000,0.0000,0.0000
260,257,0.0000,0.0000,0.0000,0.0000,0.0000
261,258,0.0000,0.0000,0.0000,0.0000,0.0000
262,259,0.0000,0.0000,0.0000,0.0000,0.0000
263,260,0.0000,0.0000,0.0000,0.0000,0.0000
264,261,0.0000,0.0000,0.0000,0.0000,0.0000
265,262,0.0000,0.0000,0.0000,0.0000,0.0000
266,263,0.0000,0.0000,0.0000,0.0000,0.0000
267,264,0.0000,0.0000,0.0000,0.0000,0.0000
268,265,0.0000,0.0000,0.0000,0.0000,0.0000
269,266,0.0000,0.0000,0.0000,0.0000,0.0000
270,267,0.0000,0.0000,0.0000,0.0000,0.0000
271,268,0.0000,0.0000,0.0000,0.0000,0.0000
272,269,0.0000,0.0000,0.0000,0.0000,0.0000
273,270,0.0000,0.0000,0.0000,0.0000,0.0000
274,271,0.0000,0.0000,0.0000,0.0000,0.0000
275,272,0.0000,0.0000,0.0000,0.0000,0.0000
276,273,0.0000,0.0000,0.0000,0.0000,0.0000
277,274,0.0000,0.0000,0.0000,0.0000,0.0000
278,275,0.0000,0.0000,0.0000,0.0000,0.0000
279,276,0.0000,0.0000,0.0000,0.0000,0.0000
280,277,0.0000,0.0000,0.0000,0.0000,0.0000
281,278,0.0000,0.0000,0.0000,0.0000,0.0000
282,279,0.0000,0.0000,0.0000,0.0000,0.0000
283,280,0.0000,0.0000,0.0000,0.0000,0.0000
284,281,0.0000,0.0000,0.0000,0.0000,0.0000
285,282,0.0000,0.0000,0.0000,0.0000,0.0000
286,283,0.0000,0.0000,0.0000,0.0000,0.0000
287,284,0.0000,0.0000,0.0000,0.0000,0.0000
288,285,0.0000,0.0000,0.0000,0.0000,0.0000
289,286,0.0000,0.0000,0.0000,0.0000,0.0000
290,287,0.0000,0.0000,0.0000,0.0000,0.0000
291,288,0.0000,0.0000,0.0000,0.0000,0.0000
292,289,0.0000,0.0000,0.0000,0.0000,0.0000
293,290,0.0000,0.0000,0.0000,0.0000,0.0000
294,291,0.0000,0.0000,0.0000,0.0000,0.0000
295,292,0.0000,0.0000,0.0000,0.0000,0.0000
296,293,0.0000,0.0000,0.0000,0.0000,0.0000
297,294,0.0000,0.0000,0.0000,0.0000,0.0000
298,295,0.0000,0.0000,0.0000,0.0000,0.0000
299,296,0.0000,0.0000,0.0000,0.0000,0.0000
300,297,0.0000,0.0000,0.0000,0.0000,0.0000
301,298,0.0000,0.0000,0.0000,0.0000,0.0000
302,299,0.0000,0.0000,0.0000,0.0000,0.0000
303,300,0.0000,0.0000,0.0000,0.0000,0.0000
304,301,0.0000,0.0000,0.0000,0.0000,0.0000
305,302,0.0000,0.0000,0.0000,0.0000,0.0000
306,303,0.0000,0.0000,0.0000,0.0000,0.0000
307,304,0.0000,0.0000,0.0000,0.0000,0.0000
308,305,0.0000,0.0000,0.0000,0.0000,0.0000
309,306,0.0000,0.0000,0.0000,0.0000,0.0000
310,307,0.0000,0.0000,0.0000,0.0000,0.0000
311,308,0.0000,0.0000,0.0000,0.0000,0.0000
312,309,0.0000,0.0000,0.0000,0.0000,0.0000
313,310,0.0000,0.0000,0.0000,0.0000,0.0000
314,311,0.0000,0.0000,0.0000,0.0000,0.0000
315,312,0.0000,0.0000,0.0000,0.0000,0.0000
316,313,0.0000,0.0000,0.0000,0.0000,0.0000
317,314,0.0000,0.0000,0.0000,0.0000,0.0000
318,315,0.0000,0.0000,0.0000,0.0000,0.0000
319,316,0.0000,0.0000,0.0000,0.0000,0.0000
320,317,0.0000,0.0000,0.0000,0.0000,0.0000
321,318,0.0000,0.0000,0.0000,0.0000,0.0000
322,319,0.0000,0.0000,0.0000,0.0000,0.0000
323,320,0.0000,0.0000,0.0000,0.0000,0.0000
324,321,0.0000,0.0000,0.0000,0.0000,0.0000
325,322,0.0000,0.0000,0.0000,0.0000,0.0000
326,323,0.0000,0.0000,0.0000,0.0000,0.0000
327,324,0.0000,0.0000,0.0000,0.0000,0.0000
328,325,0.0000,0.0000,0.0000,0.0000,0.0000
329,326,0.0000,0.0000,0.0000,0.0000,0.0000
330,327,0.0000,0.0000,0.0000,0.0000,0.0000
331,328,0.0000,0.0000,0.0000,0.0000,0.0000
332,329,0.0000,0.0000,0.0000,0.0000,0.0000
333,330,0.0000,0.0000,0.0000,0.0000,0.0000
334,331,0.0000,0.0000,0.0000,0.0000,0.0000
335,332,0.0000,0.0000,0.0000,0.0000,0.0000
336,333,0.0000,0.0000,0.0000,0.0000,0.0000
337,334,0.0000,0.0000,0.0000,0.0000,0.0000
338,335,1.9257,2.0000,0.9628,0.9628,0.9628
339,336,0.0000,0.0000,0.0000,0.0000,0.0000
340,337,0.0000,0.0000,0.0000,0.0000,0.0000
341,338,0.0000,0.0000,0.0000,0.0000,0.0000
342,339,0.0000,0.0000,0.0000,0.0000,0.0000
343,340,0.0000,0.0000,0.0000,0.0000,0.0000
344,341,0.0000,0.0000,0.0000,0.0000,0.0000
345,342,0.0000,0.0000,0.0000,0.0000,0.0000
346,343,0.0000,0.0000,0.0000,0.0000,0.0000
347,344,0.0000,0.0000,0.0000,0.0000,0.0000
348,345,0.0000,0.0000,0.0000,0.0000,0.0000
349,346,0.0000,0.0000,0.0000,0.0000,0.0000
350,347,0.0000,0.0000,0.0000,0.0000,0.0000
351,348,0.0000,0.0000,0.0000,0.0000,0.0000
352,349,0.0000,0.0000,0.0000,0.0000,0.0000
353,350,0.0000,0.0000,0.0000,0.0000,0.0000
354,351,0.0000,0.0000,0.0000,0.0000,0.0000
355,352,0.0000,0.0000,0.0000,0.0000,0.0000
356,353,0.0000,0.0000,0.0000,0.0000,0.0000
357,354,0.0000,0.0000,0.0000,0.0000,0.0000
358,355,0.0000,0.0000,0.0000,0.0000,0.0000
359,356,0.0000,0.0000,0.0000,0.0000,0.0000
360,357,0.0000,0.0000,0.0000,0.0000,0.0000
361,358,0.0000,0.0000,0.0000,0.0000,0.0000
362,359,0.0000,0.0000,0.0000,0.0000,0.0000
363,360,0.0000,0.0000,0.0000,0.0000,0.0000
364,361,0.0000,0.0000,0.0000,0.0000,0.0000
365,362,0.0000,0.0000,0.0000,0.0000,0.0000
366,363,0.0000,0.0000,0.0000,0.0000,0.0000
367,364,0.0000,0.0000,0.0000,0.0000,0.0000
368,365,1.9296,2.0000,0.9648,0.9648,0.9648
369,366,0.0000,0.0000,0.0000,0.0000,0.0000
370,367,0.0000,0.0000,0.0000,0.0000,0.0000
371,368,0.0000,0.0000,0.0000,0.0000,0.0000
372,369,0.0000,0.0000,0.0000,0.0000,0.0000
373,370,0.0000,0.0000,0.0000,0.0000,0.0000
374,371,0.0000,0.0000,0.0000,0.0000,0.0000
375,372,0.0000,0.0000,0.0000,0.0000,0.0000
376,373,0.0000,0.0000,0.0000,0.0000,0.0000
377,374,0.0000,0.0000,0.0000,0.0000,0.0000
378,375,0.0000,0.0000,0.0000,0.0000,0.0000
379,376,0.0000,0.0000,0.0000,0.0000,0.0000
380,377,0.0000,0.0000,0.0000,0.0000,0.0000
381,378,0.0000,0.0000,0.0000,0.0000,0.0000
382,379,0.0000,0.0000,0.0000,0.0000,0.0000
383,380,0.0000,0.0000,0.0000,0.0000,0.0000
384,381,0.0000,0.0000,0.0000,0.0000,0.0000
385,382,0.0000,0.0000,0.0000,0.0000,0.0000
386,383,0.0000,0.0000,0.0000,0.0000,0.0000
387,384,0.0000,0.0000,0.0000,0.0000,0.0000
388,385,0.0000,0.0000,0.0000,0.0000,0.0000
389,386,0.0000,0.0000,0.0000,0.0000,0.0000
390,387,0.0000,0.0000,0.0000,0.0000,0.0000
391,388,0.0000,0.0000,0.0000,0.0000,0.0000
392,389,0.0000,0.0000,0.0000,0.0000,0.0000
393,390,0.0000,0.0000,0.0000,0.0000,0.0000
394,391,0.0000,0.0000,0.0000,0.0000,0.0000
395,392,0.0000,0.0000,0.0000,0.0000,0.0000
396,393,0.0000,0.0000,0.0000,0.0000,0.0000
397,394,0.0000,0.0000,0.0000,0.0000,0.0000
398,395,0.0000,0.0000,0.0000,0.0000,0.0000
399,396,0.0000,0.0000,0.0000,0.0000,0.0000
400,397,0.0000,0.0000,0.0000,0.0000,0.0000
401,398,0.0000,0.0000,0.0000,0.0000,0.0000
402,399,0.0000,0.0000,0.0000,0.0000,0.0000
403,400,0.0000,0.0000,0.0000,0.0000,0.0000
404,401,0.0000,0.0000,0.0000,0.0000,0.0000
405,402,0.0000,0.0000,0.0000,0.0000,0.0000
406,403,0.0000,0.0000,0.0000,0.0000,0.0000
407,404,0.0000,0.0000,0.0000,0.0000,0.0000
408,405,0.0000,0.0000,0.0000,0.0000,0.0000
409,406,0.0000,0.0000,0.0000,0.0000,0.0000
410,407,0.0000,0.0000,0.0000,0.0000,0.0000
411,408,0.0000,0.0000,0.0000,0.0000,0.0000
412,409,0.0000,0.0000,0.0000,0.0000,0.0000
413,410,0.0000,0.0000,0.0000,0.0000,0.0000
414,411,0.0000,0.0000,0.0000,0.0000,0.0000
415,412,0.0000,0.0000,0.0000,0.0000,0.0000
416,413,0.0000,0.0000,0.0000,0.0000,0.0000
417,414,0.0000,0.0000,0.0000,0.0000,0.0000
418,415,0.0000,0.0000,0.0000,0.0000,0.0000
419,416,0.0000,0.0000,0.0000,0.0000,0.0000
420,417,0.0000,0.0000,0.0000,0.0000,0.0000
421,418,0.0000,0.0000,0.0000,0.0000,0.0000
422,419,0.0000,0.0000,0.0000,0.0000,0.0000
423,420,0.0000,0.0000,0.0000,0.0000,0.0000
424,421,0.0000,0.0000,0.0000,0.0000,0.0000
425,422,0.0000,0.0000,0.0000,0.0000,0.0000
426,423,0.0000,0.0000,0.0000,0.0000,0.0000
427,424,0.0000,0.0000,0.0000,0.0000,0.0000
428,425,0.0000,0.0000,0.0000,0.0000,0.0000
429,426,0.0000,0.0000,0.0000,0.0000,0.0000
430,427,0.0000,0.0000,0.0000,0.0000,0.0000
431,428,0.0000,0.0000,0.0000,0.0000,0.0000
432,429,0.0000,0.0000,0.0000,0.0000,0.0000
433,430,0.0000,0.0000,0.0000,0.0000,0.0000
434,431,0.0000,0.0000,0.0000,0.0000,0.0000
435,432,0.0000,0.0000,0.0000,0.0000,0.0000
436,433,0.0000,0.0000,0.0000,0.0000,0.0000
437,434,0.0000,0.0000,0.0000,0.0000,0.0000
438,435,0.0000,0.0000,0.0000,0.0000,0.0000
439,436,0.0000,0.0000,0.0000,0.0000,0.0000
440,437,0.0000,0.0000,0.0000,0.0000,0.0000
441,438,0.0000,0.0000,0.0000,0.0000,0.0000
442,439,0.0000,0.0000,0.0000,0.0000,0.0000
443,440,0.0000,0.0000,0.0000,0.0000,0.0000
444,441,0.0000,0.0000,0.0000,0.0000,0.0000
445,442,0.0000,0.0000,0.0000,0.0000,0.0000
446,443,0.0000,0.0000,0.0000,0.0000,0.0000
447,444,0.0000,0.0000,0.0000,0.0000,0.0000
448,445,0.0000,0.0000,0.0000,0.0000,0.0000
449,446,0.0000,0.0000,0.0000,0.0000,0.0000
450,447,0.0000,0.0000,0.0000,0.0000,0.0000
451,448,0.0000,0.0000,0.0000,0.0000,0.0000
452,449,0.0000,0.0000,0.0000,0.0000,0.0000
453,450,0.0000,0.0000,0.0000,0.0000,0.0000
454,451,0.0000,0.0000,0.0000,0.0000,0.0000
455,452,0.0000,0.0000,0.0000,0.0000,0.0000
456,453,0.0000,0.0000,0.0000,0.0000,0.0000
457,454,0.0000,0.0000,0.0000,0.0000,0.0000
458,455,0.0000,0.0000,0.0000,0.0000,0.0000
459,456,0.0000,0.0000,0.0000,0.0000,0.0000
460,457,0.0000,0.0000,0.0000,0.0000,0.0000
461,458,0.0000,0.0000,0.0000,0.0000,0.0000
462,459,0.0000,0.0000,0.0000,0.0000,0.0000
463,460,0.0000,0.0000,0.0000,0.0000,0.0000
464,461,0.0000,0.0000,0.0000,0.0000,0.0000
465,462,0.0000,0.0000,0.0000,0.0000,0.0000
466,463,0.0000,0.0000,0.0000,0.0000,0.0000
467,464,0.0000,0.0000,0.0000,0.0000,0.0000
468,465,0.0000,0.0000,0.0000,0.0000,0.0000
469,466,0.0000,0.0000,0.0000,0.0000,0.0000
470,467,0.0000,0.0000,0.0000,0.0000,0.0000
471,468,0.0000,0.0000,0.0000,0.0000,0.0000
472,469,0.0000,0.0000,0.0000,0.0000,0.0000
473,470,0.0000,0.0000,0.0000,0.0000,0.0000
474,471,0.0000,0.0000,0.0000,0.0000,0.0000
475,472,1.9372,2.0000,0.9686,0.9686,0.9686
476,473,0.0000,0.0000,0.0000,0.0000,0.0000
477,474,0.0000,0.0000,0.0000,0.0000,0.0000
478,475,0.0000,0.0000,0.0000,0.0000,0.0000
479,476,0.0000,0.0000,0.0000,0.0000,0.0000
